timestamp,headingDeg,encoderCount
1786865706.466787,0.27,-45758
1786865706.4854596,0.27,-45780
1786865706.5059817,0.27,-45803
1786865706.5272477,0.27,-45825
1786865706.547691,0.27,-45847
1786865706.5688374,0.27,-45868
1786865706.5917685,0.27,-45890
1786865706.610405,0.27,-45912
1786865706.6329832,0.27,-45934
1786865706.652087,0.27,-45956
1786865706.673695,0.27,-45978
1786865706.693833,0.27,-46002
1786865706.7149963,0.28,-46024
1786865706.7356274,0.28,-46046
1786865706.7559333,0.27,-46068
1786865706.775901,0.27,-46090
1786865706.7970967,0.27,-46112
1786865706.8139246,0.27,-46134
1786865706.8326497,0.27,-46156
1786865706.8555772,0.27,-46178
1786865706.8724744,0.28,-46200
1786865706.8953776,0.28,-46222
1786865706.9174743,0.28,-46244
1786865706.9376264,0.28,-46268
1786865706.9575906,0.28,-46290
1786865706.9780478,0.28,-46312
1786865707.0003095,0.28,-46334
1786865707.0209403,0.28,-46356
1786865707.0426626,0.28,-46378
1786865707.062203,0.28,-46400
1786865707.0827873,0.28,-46422
1786865707.1035118,0.28,-46445
1786865707.1245568,0.28,-46467
1786865707.1450052,0.28,-46489
1786865707.1647162,0.28,-46512
1786865707.1862888,0.28,-46535
1786865707.2063892,0.28,-46557
1786865707.221933,0.28,-46579
1786865707.2425478,0.28,-46601
1786865707.2677405,0.28,-46622
1786865707.2889848,0.28,-46644
1786865707.3062215,0.28,-46666
1786865707.3258448,0.28,-46688
1786865707.3501208,0.28,-46710
1786865707.3674927,0.29,-46731
1786865707.3890696,0.29,-46753
1786865707.4094436,0.29,-46775
1786865707.4300466,0.29,-46797
1786865707.4514887,0.29,-46820
1786865707.472249,0.29,-46842
1786865707.484773,0.29,-46864
1786865707.5132155,0.29,-46886
